canonical_project_id,project_id,base_risk_score,anomaly_score,trajectory_risk_score,data_confidence_score,final_risk_score,risk_category,future_deterioration_probability,predicted_future_deterioration,risk_explanation,predictive_risk_band
705453,705453,64.48,0.12124115969694749,30.0,90.0,62.77,HIGH,0.113,0,High Cost Escalation; Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
705454,705454,64.17,0.018339089691956023,85.0,90.0,71.23,HIGH,0.5427,1,High Expenditure Progress Gap; Progress Deterioration,ELEVATED
705457,705457,78.57,0.12575347872236253,85.0,90.0,81.84,HIGH,0.0425,0,High Cost Escalation; Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705458,705458,100.0,0.07083748140454382,85.0,90.0,97.63,CRITICAL,0.6081,1,High Expenditure Progress Gap; High Cost Escalation,ELEVATED
705464,705464,100.0,-0.08000893837173584,30.0,32.9,78.42,REVIEW_DATA,0.0508,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
705479,705479,14.58,-0.12403763068870632,30.0,90.0,15.48,LOW,0.1116,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705480,705480,35.93,-0.09381776795361785,85.0,90.0,39.9,MEDIUM,0.4076,0,Progress Deterioration,WATCH
705481,705481,44.27,-0.061339748943713024,30.0,85.7,37.36,MEDIUM,0.1828,0,High Cost Escalation,LOW_PREDICTIVE_SIGNAL
705482,705482,86.19,-0.12691520690702018,60.0,60.7,72.98,HIGH,0.6369,1,Progress Stagnation,ELEVATED
705489,705489,80.17,0.05842674902270706,30.0,57.9,74.34,HIGH,0.2837,0,High Cost Escalation; Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
705490,705490,70.04,-0.02671054302196091,60.0,90.0,61.08,HIGH,0.1464,0,High Expenditure Progress Gap; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
705491,705491,84.72,-0.02388821557319659,85.0,90.0,75.85,HIGH,0.7638,1,High Cost Escalation; Progress Deterioration,HIGH_PREDICTIVE_SIGNAL
705492,705492,52.41,-0.11253479456812943,85.0,90.0,52.04,HIGH,0.1781,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705493,705493,18.38,0.007536915774977948,10.0,77.1,25.65,LOW,0.1032,0,High Expenditure Progress Gap; Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
705494,705494,78.57,-0.029309544797429754,85.0,90.0,71.31,HIGH,0.7633,1,High Cost Escalation; Progress Deterioration,HIGH_PREDICTIVE_SIGNAL
705495,705495,59.09,-0.07790593236305815,85.0,90.0,56.96,HIGH,0.5839,1,Progress Deterioration,ELEVATED
705496,705496,11.18,-0.08475732344343512,10.0,90.0,9.82,LOW,0.141,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705497,705497,67.87,-0.027114727657246207,60.0,77.1,59.48,HIGH,0.4971,0,High Expenditure Progress Gap; Progress Stagnation,WATCH
705498,705498,85.56,-0.07104794650898988,60.0,90.0,72.52,HIGH,0.7455,1,High Cost Escalation; Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
705500,705500,80.77,-0.0778117464948041,60.0,90.0,68.99,HIGH,0.2272,0,High Cost Escalation; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
705502,705502,78.57,-0.007373900679287115,85.0,90.0,71.31,HIGH,0.8135,1,High Cost Escalation; Progress Deterioration,HIGH_PREDICTIVE_SIGNAL
705503,705503,100.0,-0.13049571252206366,30.0,32.9,78.42,REVIEW_DATA,0.4131,0,Data review is required before risk escalation.,WATCH
705504,705504,57.44,-0.07056431266446084,30.0,90.0,47.06,MEDIUM,0.4398,0,High Cost Escalation,WATCH
705505,705505,80.31,-0.06591058179700454,60.0,90.0,68.65,HIGH,0.4173,0,High Cost Escalation; Progress Stagnation,WATCH
705506,705506,78.57,-0.05424439358876637,60.0,90.0,67.37,HIGH,0.0636,0,High Cost Escalation; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
705507,705507,58.67,-0.07293783093263873,60.0,90.0,52.7,HIGH,0.5963,1,High Expenditure Progress Gap; Progress Stagnation,ELEVATED
705510,705510,51.25,-0.07021482306840154,85.0,90.0,51.18,MEDIUM,0.3681,0,Progress Deterioration,WATCH
705511,705511,35.73,-0.0938682964416776,85.0,90.0,39.75,MEDIUM,0.2021,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705512,705512,55.95,-0.10891606649922658,30.0,90.0,45.96,MEDIUM,0.2022,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705513,705513,59.82,0.0007915636197669551,85.0,90.0,68.03,HIGH,0.8051,1,High Expenditure Progress Gap; Progress Deterioration,HIGH_PREDICTIVE_SIGNAL
705514,705514,57.14,0.0769360213662077,85.0,90.0,66.05,HIGH,0.1725,0,High Expenditure Progress Gap; Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705515,705515,78.57,-0.0007059259804189089,85.0,90.0,71.31,HIGH,0.4736,0,High Cost Escalation; Progress Deterioration,WATCH
705526,705526,78.57,-0.03334751574920636,85.0,90.0,71.31,HIGH,0.2563,0,High Cost Escalation; Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705527,705527,54.79,-0.0467997070235448,85.0,90.0,53.79,HIGH,0.192,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705528,705528,42.04,-0.11289601276432099,60.0,90.0,40.45,MEDIUM,0.4748,0,Progress Stagnation,WATCH
705562,705562,41.09,-0.0982537836267896,85.0,90.0,43.7,MEDIUM,0.2591,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705567,705567,18.12,-0.030984278018976852,10.0,90.0,14.93,LOW,0.0228,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705572,705572,50.08,-0.09639490455544747,85.0,90.0,50.32,MEDIUM,0.1753,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705583,705583,60.44,-0.0641961254656121,60.0,90.0,54.01,HIGH,0.6733,1,High Expenditure Progress Gap; Progress Stagnation,ELEVATED
705588,705588,42.86,0.009833757959721912,10.0,90.0,43.69,MEDIUM,0.7086,1,High Cost Escalation; Anomalous Project Pattern,HIGH_PREDICTIVE_SIGNAL
705598,705598,21.63,-0.10662628129291402,30.0,90.0,20.67,LOW,0.0442,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705608,705608,0.49,-0.11784211386631305,30.0,90.0,5.1,LOW,0.3277,0,Limited Adverse Evidence,WATCH
705610,705610,78.57,0.12470970052599673,85.0,90.0,81.84,HIGH,0.2933,0,High Cost Escalation; Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705612,705612,99.61,-0.1329428529256742,60.0,60.7,82.87,HIGH,0.5337,1,Progress Stagnation,ELEVATED
705613,705613,96.06,-0.13252015489274743,60.0,60.7,80.25,HIGH,0.4538,0,Progress Stagnation,WATCH
705616,705616,60.45,-0.055187138984643225,85.0,90.0,57.96,HIGH,0.1232,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705617,705617,35.71,-0.07342317464511816,85.0,90.0,39.73,MEDIUM,0.186,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705628,705628,14.58,-0.11628241624615537,30.0,90.0,15.48,LOW,0.2661,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705629,705629,26.97,-0.08423489674441903,10.0,90.0,21.45,LOW,0.1496,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705632,705632,53.32,-0.03988908546932285,85.0,90.0,52.71,HIGH,0.2978,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705633,705633,99.01,-0.13251459176145441,60.0,60.7,82.43,HIGH,0.5746,1,Progress Stagnation,ELEVATED
705635,705635,77.47,0.03177667418126684,30.0,85.7,72.35,HIGH,0.5826,1,High Cost Escalation; High Expenditure Progress Gap,ELEVATED
705638,705638,65.62,-0.048766809128240274,85.0,90.0,61.77,HIGH,0.1667,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705639,705639,68.54,-0.05691592609885471,60.0,90.0,59.98,HIGH,0.5877,1,Progress Stagnation,ELEVATED
705648,705648,100.0,-0.1314979319638474,60.0,60.7,83.16,CRITICAL,0.3717,0,Progress Stagnation,WATCH
705650,705650,99.8,-0.1292926961797144,60.0,60.7,83.01,HIGH,0.2404,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
705651,705651,40.83,-0.13049571252206366,,28.6,35.73,REVIEW_DATA,0.2342,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
705659,705659,45.19,-0.09849739389281198,30.0,90.0,38.03,MEDIUM,0.2203,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705660,705660,95.07,-0.13436927229917373,60.0,60.7,79.53,HIGH,0.6809,1,Progress Stagnation,ELEVATED
705661,705661,78.57,-0.016309579362273452,85.0,90.0,71.31,HIGH,0.4237,0,High Cost Escalation; Progress Deterioration,WATCH
705662,705662,100.0,-0.13462508564267162,,28.6,87.5,REVIEW_DATA,0.3137,0,Data review is required before risk escalation.,WATCH
705663,705663,64.46,-0.025466607111536255,85.0,90.0,60.92,HIGH,0.1365,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705667,705667,36.51,-0.07992879742263848,85.0,90.0,40.32,MEDIUM,0.0749,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705668,705668,36.08,-0.10843834436776917,60.0,90.0,36.06,MEDIUM,0.0643,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
705728,705728,35.69,-0.08420535643961552,30.0,90.0,31.03,LOW,0.8493,1,High Expenditure Progress Gap,HIGH_PREDICTIVE_SIGNAL
705730,705730,100.0,-0.12341081631466005,60.0,60.7,83.16,CRITICAL,0.35,0,Progress Stagnation,WATCH
705735,705735,64.29,0.03733485909561318,10.0,90.0,59.48,HIGH,0.6825,1,High Expenditure Progress Gap; High Cost Escalation,ELEVATED
705741,705741,35.8,-0.07130206977871928,85.0,90.0,39.8,MEDIUM,0.2988,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705742,705742,54.47,0.02587925656092488,85.0,85.7,64.08,HIGH,0.1938,0,High Expenditure Progress Gap; Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705747,705747,100.0,-0.07909787469249696,30.0,32.9,78.42,REVIEW_DATA,0.0508,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
705752,705752,28.67,-0.08655171871386613,30.0,90.0,25.86,LOW,0.2598,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705761,705761,38.55,-0.029499730050538686,60.0,90.0,37.88,MEDIUM,0.2203,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
705762,705762,100.0,-0.08000893837173584,30.0,32.9,78.42,REVIEW_DATA,0.031,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
705763,705763,0.0,-0.10230603982790731,10.0,60.7,1.58,LOW,0.1541,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705764,705764,81.2,-0.058631768447623356,60.0,90.0,69.31,HIGH,0.186,0,High Cost Escalation; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
705765,705765,44.53,-0.08938303107691736,85.0,90.0,46.23,MEDIUM,0.6354,1,Progress Deterioration,ELEVATED
705766,705766,46.43,-0.1144313756974859,85.0,90.0,47.63,MEDIUM,0.1243,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705771,705771,21.1,-0.1312434174308466,30.0,60.7,20.28,LOW,0.4643,0,Limited Adverse Evidence,WATCH
705772,705772,0.01,-0.11906320214198346,10.0,90.0,1.59,LOW,0.2446,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705774,705774,9.33,-0.1071043033640256,30.0,90.0,11.61,LOW,0.1732,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705777,705777,43.05,-0.042198110961080726,30.0,90.0,36.46,MEDIUM,0.5001,1,High Expenditure Progress Gap,ELEVATED
705780,705780,35.73,-0.09983216889563662,85.0,90.0,39.75,MEDIUM,0.1727,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
705782,705782,58.18,-0.10353930729076449,60.0,90.0,52.34,HIGH,0.342,0,Progress Stagnation,WATCH
705783,705783,6.03,-0.08090254045792583,10.0,90.0,6.02,LOW,0.3034,0,Limited Adverse Evidence,WATCH
705785,705785,28.97,-0.0156505066835686,30.0,90.0,26.08,LOW,0.7933,1,High Expenditure Progress Gap,HIGH_PREDICTIVE_SIGNAL
705789,705789,,-0.13568462094294376,,24.3,0.0,REVIEW_DATA,0.2122,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
705793,705793,69.09,-0.03681024857532711,60.0,90.0,60.38,HIGH,0.3923,0,High Expenditure Progress Gap; Progress Stagnation,WATCH
705794,705794,100.0,-0.08182189005952645,60.0,60.7,83.16,CRITICAL,0.1323,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
705799,705799,100.0,-0.1349615456074692,60.0,60.7,83.16,CRITICAL,0.5916,1,Progress Stagnation,ELEVATED
705912,705912,1.38,-0.0989968391745697,30.0,60.7,5.75,LOW,0.1554,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705918,705918,0.0,-0.04192740716661475,10.0,60.7,1.58,LOW,0.1714,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
705919,705919,21.63,-0.12377698132381093,30.0,90.0,20.67,LOW,0.6285,1,Limited Adverse Evidence,ELEVATED
705933,705933,38.86,-0.060786832355065434,10.0,90.0,30.21,LOW,0.0554,0,High Cost Escalation,LOW_PREDICTIVE_SIGNAL
705941,705941,35.22,-0.1027622057675015,60.0,90.0,35.43,MEDIUM,0.7946,1,Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
706718,706718,18.46,-0.12571024723059415,30.0,90.0,18.34,LOW,0.5836,1,Limited Adverse Evidence,ELEVATED
706724,706724,59.12,-0.06323391244076948,30.0,90.0,48.3,MEDIUM,0.0886,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
706757,706757,100.0,-0.13093954234911215,60.0,60.7,83.16,CRITICAL,0.682,1,Progress Stagnation,ELEVATED
706759,706759,40.01,-0.08097986609076657,85.0,90.0,42.9,MEDIUM,0.1555,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
706763,706763,7.97,-0.08347472634422182,10.0,90.0,7.45,LOW,0.0978,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
706775,706775,21.43,0.21289457312812365,10.0,85.7,27.9,LOW,0.0217,0,High Expenditure Progress Gap; Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
706776,706776,96.06,-0.11092419019330241,60.0,60.7,80.25,HIGH,0.7798,1,Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
706777,706777,100.0,-0.09999124475602217,60.0,60.7,83.16,CRITICAL,0.6727,1,Progress Stagnation,ELEVATED
706779,706779,100.0,-0.1350313957735081,60.0,60.7,83.16,CRITICAL,0.5901,1,Progress Stagnation,ELEVATED
706780,706780,40.83,-0.08367222822969689,30.0,60.7,34.82,MEDIUM,0.1962,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
706781,706781,100.0,-0.1223798489721829,60.0,60.7,83.16,CRITICAL,0.2907,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
706811,706811,66.6,-0.05984473294448406,30.0,90.0,53.81,HIGH,0.2358,0,High Cost Escalation,LOW_PREDICTIVE_SIGNAL
706835,706835,100.0,-0.08182189005952645,60.0,60.7,83.16,CRITICAL,0.1323,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
706836,706836,56.39,-0.09789499531276624,60.0,77.1,51.02,MEDIUM,0.4063,0,Progress Stagnation,WATCH
706837,706837,32.19,-0.12636500918094112,60.0,90.0,33.19,MEDIUM,0.5179,1,Progress Stagnation,ELEVATED
706854,706854,9.21,-0.07705042078655489,10.0,90.0,8.37,LOW,0.0611,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
706860,706860,41.88,-0.008018819467481786,85.0,90.0,44.28,MEDIUM,0.1248,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
706865,706865,35.71,-0.08682146310200828,60.0,77.1,35.79,MEDIUM,0.0802,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
706866,706866,40.07,-0.10455099963539166,60.0,90.0,39.0,MEDIUM,0.1505,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
706898,706898,100.0,-0.08182189005952645,60.0,60.7,83.16,CRITICAL,0.1323,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
706922,706922,100.0,-0.13527443750805063,60.0,60.7,83.16,CRITICAL,0.4531,0,Progress Stagnation,WATCH
706940,706940,100.0,-0.08182189005952645,60.0,60.7,83.16,CRITICAL,0.1323,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
706942,706942,100.0,-0.08182189005952645,60.0,60.7,83.16,CRITICAL,0.1323,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
706950,706950,99.01,-0.13096819462176956,60.0,60.7,82.43,HIGH,0.1572,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
706965,706965,57.14,-0.012570253272195131,30.0,57.9,46.84,MEDIUM,0.03,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
706966,706966,57.14,-0.012570253272195131,30.0,57.9,46.84,MEDIUM,0.03,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
706988,706988,14.48,-0.1031294019619925,30.0,57.9,15.41,LOW,0.2868,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
706989,706989,57.14,0.032359428200163354,30.0,57.9,57.37,HIGH,0.0371,0,High Expenditure Progress Gap; Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
707016,707016,57.14,-0.012570253272195131,30.0,57.9,46.84,MEDIUM,0.03,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
707017,707017,57.14,-0.012570253272195131,30.0,57.9,46.84,MEDIUM,0.03,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
707018,707018,57.14,-0.012570253272195131,30.0,57.9,46.84,MEDIUM,0.03,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
707019,707019,57.14,-0.012570253272195131,30.0,57.9,46.84,MEDIUM,0.03,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
707020,707020,78.57,-0.030939931482893868,60.0,90.0,67.37,HIGH,0.7326,1,High Cost Escalation; Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
707021,707021,88.3,-0.026851456231624826,60.0,90.0,74.54,HIGH,0.5699,1,High Cost Escalation; Progress Stagnation,ELEVATED
707022,707022,78.57,-0.03351131485513781,60.0,90.0,67.37,HIGH,0.7683,1,High Cost Escalation; Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
707039,707039,87.81,0.0070873469503881514,60.0,90.0,84.7,CRITICAL,0.1506,0,High Cost Escalation; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
707044,707044,28.67,-0.12052098278386147,30.0,90.0,25.86,LOW,0.3654,0,Limited Adverse Evidence,WATCH
707045,707045,32.36,-0.10225178500445037,30.0,90.0,28.58,LOW,0.7605,1,Limited Adverse Evidence,HIGH_PREDICTIVE_SIGNAL
707046,707046,35.71,-0.032441868095760384,85.0,90.0,39.73,MEDIUM,0.4938,0,Progress Deterioration,WATCH
707049,707049,75.05,-0.06553096694686916,60.0,90.0,64.77,HIGH,0.5156,1,High Cost Escalation; Progress Stagnation,ELEVATED
707050,707050,78.87,0.04566928479656718,30.0,90.0,73.38,HIGH,0.2945,0,High Expenditure Progress Gap; High Cost Escalation,LOW_PREDICTIVE_SIGNAL
707051,707051,35.71,-0.13051338004401236,30.0,57.9,31.05,LOW,0.1759,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
707052,707052,57.14,-0.032603111956964526,30.0,57.9,46.84,MEDIUM,0.0333,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
707057,707057,57.14,-0.05017967171065829,30.0,57.9,46.84,MEDIUM,0.0944,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
707058,707058,21.63,-0.1241207714013427,30.0,90.0,20.67,LOW,0.1405,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
707059,707059,21.63,-0.11598148209988418,30.0,90.0,20.67,LOW,0.7492,1,Limited Adverse Evidence,HIGH_PREDICTIVE_SIGNAL
707067,707067,57.14,-0.041051804168123374,30.0,57.9,46.84,MEDIUM,0.0654,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
707069,707069,84.77,-0.013387949381938935,60.0,90.0,71.94,HIGH,0.0275,0,High Cost Escalation; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
707070,707070,17.2,-0.0599730986092229,30.0,90.0,17.41,LOW,0.2788,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
707086,707086,9.68,0.03057678246359863,10.0,90.0,19.24,LOW,0.2013,0,Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
707087,707087,78.57,-0.005829160818397905,85.0,90.0,71.31,HIGH,0.1154,0,High Cost Escalation; Progress Deterioration,LOW_PREDICTIVE_SIGNAL
707215,707215,73.58,0.19615592904411794,30.0,90.0,69.48,HIGH,0.5413,1,High Expenditure Progress Gap; High Cost Escalation,ELEVATED
707229,707229,6.05,-0.017187754069999728,10.0,90.0,6.04,LOW,0.0711,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
707267,707267,100.0,-0.09139040121645214,30.0,32.9,78.42,REVIEW_DATA,0.5001,1,Data review is required before risk escalation.,ELEVATED
707410,707410,54.93,-0.09401062595628012,60.0,90.0,49.95,MEDIUM,0.6991,1,High Expenditure Progress Gap; Progress Stagnation,ELEVATED
707414,707414,,-0.08000893837173584,,24.3,0.0,REVIEW_DATA,0.0351,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
707419,707419,0.0,-0.03620486624304142,10.0,77.1,1.58,LOW,0.2715,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
707420,707420,0.0,-0.08974328110798113,,49.3,0.0,LOW,0.0927,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
708662,708662,100.0,-0.09428725749144201,30.0,32.9,78.42,REVIEW_DATA,0.4907,0,Data review is required before risk escalation.,WATCH
708687,708687,0.0,-0.08892935746560715,,53.6,0.0,LOW,0.073,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709747,709747,57.14,-0.04075918481273355,60.0,90.0,51.58,HIGH,0.4894,0,High Expenditure Progress Gap; Progress Stagnation,WATCH
709749,709749,100.0,-0.13524441672244264,,28.6,87.5,REVIEW_DATA,0.4145,0,Data review is required before risk escalation.,WATCH
709750,709750,0.0,-0.12177983505716539,10.0,90.0,1.58,LOW,0.1004,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709752,709752,42.48,-0.10360043626583298,30.0,90.0,36.04,MEDIUM,0.2992,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709753,709753,18.53,-0.1096485358437701,30.0,90.0,18.39,LOW,0.4473,0,Limited Adverse Evidence,WATCH
709754,709754,21.43,0.08726666518086423,10.0,90.0,27.9,LOW,0.3946,0,High Expenditure Progress Gap; Anomalous Project Pattern,WATCH
709755,709755,0.0,-0.12120682547894474,30.0,90.0,4.74,LOW,0.096,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709757,709757,21.1,-0.11519217116242958,30.0,52.1,20.28,LOW,0.7077,1,Limited Adverse Evidence,HIGH_PREDICTIVE_SIGNAL
709758,709758,15.19,-0.11367135901810727,30.0,52.1,15.93,LOW,0.5812,1,Limited Adverse Evidence,ELEVATED
709759,709759,0.0,-0.09615314118611695,10.0,90.0,1.58,LOW,0.0544,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709760,709760,0.0,-0.08266515198147045,10.0,56.4,1.58,LOW,0.1733,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709766,709766,100.0,-0.08493306956085134,,28.6,87.5,REVIEW_DATA,0.1679,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
709770,709770,37.98,-0.08424405597502704,60.0,90.0,37.46,MEDIUM,0.3109,0,Progress Stagnation,WATCH
709771,709771,40.25,-0.08821612345872326,60.0,90.0,39.13,MEDIUM,0.194,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
709772,709772,39.35,-0.087849428844052,60.0,90.0,38.47,MEDIUM,0.179,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
709773,709773,35.71,-0.08329790650346103,60.0,90.0,35.79,MEDIUM,0.4256,0,Progress Stagnation,WATCH
709774,709774,22.53,-0.1212237324476585,30.0,90.0,21.34,LOW,0.1447,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709776,709776,24.38,-0.12004074355026129,30.0,90.0,22.7,LOW,0.2326,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709777,709777,3.4,-0.11249466375719941,10.0,90.0,4.08,LOW,0.2987,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709778,709778,13.44,-0.11845749054220062,30.0,90.0,14.64,LOW,0.1779,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709779,709779,6.83,-0.11226342432133324,30.0,90.0,9.77,LOW,0.1781,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709780,709780,39.14,-0.11465015036711496,30.0,90.0,33.58,MEDIUM,0.4899,0,Limited Adverse Evidence,WATCH
709781,709781,0.49,-0.09719855905794711,30.0,90.0,5.1,LOW,0.345,0,Limited Adverse Evidence,WATCH
709782,709782,5.33,-0.12283872411335606,30.0,56.4,8.66,LOW,0.1471,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709783,709783,31.56,-0.09548233240723225,10.0,90.0,24.83,LOW,0.1323,0,High Cost Escalation,LOW_PREDICTIVE_SIGNAL
709785,709785,22.33,-0.12136225056520317,30.0,90.0,21.19,LOW,0.4155,0,Limited Adverse Evidence,WATCH
709786,709786,21.63,-0.10273415706506084,30.0,90.0,20.67,LOW,0.5349,1,Limited Adverse Evidence,ELEVATED
709789,709789,,-0.13224011681138098,,24.3,0.0,REVIEW_DATA,0.1614,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
709790,709790,,-0.1337008887481288,,24.3,0.0,REVIEW_DATA,0.1818,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
709791,709791,34.31,-0.11109936726166636,60.0,90.0,34.75,MEDIUM,0.5206,1,Progress Stagnation,ELEVATED
709792,709792,33.6,-0.1042654701736439,60.0,90.0,34.23,MEDIUM,0.4687,0,Progress Stagnation,WATCH
709793,709793,34.31,-0.10355974382202143,60.0,90.0,34.75,MEDIUM,0.431,0,Progress Stagnation,WATCH
709794,709794,33.6,-0.10517048547412455,60.0,90.0,34.23,MEDIUM,0.4718,0,Progress Stagnation,WATCH
709795,709795,22.33,-0.09527811789832685,30.0,90.0,21.19,LOW,0.274,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
709796,709796,35.01,-0.09774297532361553,60.0,90.0,35.27,MEDIUM,0.3457,0,Progress Stagnation,WATCH
